,Unnamed: 0,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
86,86,86,10.0,70.0,20.0,0.064,70.39999999999999,4,700,0,296,0.4,70.0,0.0,29.6
87,87,87,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
88,88,88,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
89,89,89,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
90,90,90,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
91,91,91,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
92,92,92,10.0,70.0,20.0,0.064,70.1,2,699,1,298,0.2,69.89999999999999,0.1,29.8
93,93,93,10.0,70.0,20.0,0.064,70.5,7,698,2,293,0.7000000000000001,69.8,0.2,29.3
94,94,94,10.0,70.0,20.0,0.064,70.0,1,699,1,299,0.1,69.89999999999999,0.1,29.9
95,95,95,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
96,96,96,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
97,97,97,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
98,98,98,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
99,99,99,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
0,0,0,12.5,62.5,25.0,0.08,63.625,9,500,0,291,1.125,62.5,0.0,36.375
1,1,1,12.5,62.5,25.0,0.08,62.74999999999999,2,500,0,298,0.25,62.5,0.0,37.25
2,2,2,12.5,62.5,25.0,0.08,63.87500000000001,11,500,0,289,1.375,62.5,0.0,36.125
3,3,3,12.5,62.5,25.0,0.08,64.125,13,500,0,287,1.625,62.5,0.0,35.875
4,4,4,12.5,62.5,25.0,0.08,62.74999999999999,3,499,1,297,0.375,62.375,0.125,37.125
5,5,5,12.5,62.5,25.0,0.08,63.74999999999999,10,500,0,290,1.25,62.5,0.0,36.25
6,6,6,12.5,62.5,25.0,0.08,64.125,13,500,0,287,1.625,62.5,0.0,35.875
7,7,7,12.5,62.5,25.0,0.08,63.625,9,500,0,291,1.125,62.5,0.0,36.375
8,8,8,12.5,62.5,25.0,0.08,63.24999999999999,6,500,0,294,0.75,62.5,0.0,36.75
9,9,9,12.5,62.5,25.0,0.08,62.875,3,500,0,297,0.375,62.5,0.0,37.125
10,10,10,12.5,62.5,25.0,0.08,63.0,4,500,0,296,0.5,62.5,0.0,37.0
